LinComb(qed; entropy_ifg)_mean,LinComb(qed; entropy_ifg)_med,LinComb(qed; entropy_ifg)_min,LinComb(qed; entropy_ifg)_max,LinComb(qed; entropy_ifg)_std,qed_mean,qed_med,qed_min,qed_max,qed_std,entropy_ifg_mean,entropy_ifg_med,entropy_ifg_min,entropy_ifg_max,entropy_ifg_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,entropy_ifg_active_desc,entropy_ifg_total_desc,entropy_ifg_pop_entropy,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.9066567957661175,0.9071782413264472,0.850037963797162,1.0539188487297708,0.031663663816272475,0.8125928448166719,0.8117520218607315,0.7093087411302821,0.8706466919997836,0.035844604221231625,0.009406395094944574,0.009172123003970856,0.003988987371988606,0.02146437002190535,0.002465623080383083,0.9066567957661175,0.9071782413264472,0.850037963797162,1.0539188487297708,0.031663663816272475,1999,617,1173,12.105169813463466,10,53.8840856552124,0,6,1,0,0,0,0,0
0.9075881420711596,0.9081193158456784,0.8479253036029554,1.0602980256354444,0.03157600203021187,0.8132163203358442,0.8126756875768888,0.7093087411302821,0.8706466919997836,0.0358256643269008,0.009437182173531542,0.009202600799882006,0.003981195120387415,0.019929831727683922,0.0024956265376012005,0.9075881420711596,0.9081193158456784,0.8479253036029554,1.0602980256354444,0.03157600203021187,2016,620,1187,12.147083004534847,10,54.461580753326416,0,7,0,0,0,0,0,0
0.9086432193699702,0.909720483205584,0.8515501135058235,1.0428724875884392,0.031374466198907075,0.8137135226583724,0.812930565006315,0.7093087411302821,0.8706466919997836,0.03550897570175955,0.009492969671159776,0.009351043035143725,0.003996131789504531,0.018548434237632944,0.002536527391412634,0.9086432193699702,0.909720483205584,0.8515501135058235,1.0428724875884392,0.031374466198907075,2032,624,1201,12.207965462347877,10,55.013993978500366,0,6,0,0,0,0,0,0
0.9094727100599358,0.9107530169180305,0.853253403712927,1.0235351139421094,0.030959391820955452,0.8143196721994451,0.8133622475581025,0.7093087411302821,0.8706466919997836,0.03526747108189529,0.009515303786049074,0.009365317192963268,0.003998729195022643,0.018473925258471174,0.002521484492540894,0.9094727100599358,0.9107530169180305,0.853253403712927,1.0235351139421094,0.030959391820955452,2045,624,1209,12.235742436284571,10,55.373213052749634,0,3,0,0,0,0,0,0
0.910269139397592,0.9113265957510761,0.8543771268157255,1.017988879669749,0.030631098804142165,0.814711035069939,0.8135412003384257,0.7093087411302821,0.8706466919997836,0.03502237207851962,0.009555810432765294,0.009410573955692291,0.0040332187905776085,0.022922256146735154,0.0025512790962704444,0.910269139397592,0.9113265957510761,0.8543771268157255,1.017988879669749,0.030631098804142165,2059,628,1222,12.281893150144187,10,55.73843240737915,0,4,1,0,0,0,0,0
0.9111461285172451,0.9120828934209941,0.8568649078306928,1.0151579568440032,0.03043854370270148,0.8150738393609049,0.8140466306551305,0.678905544238942,0.8706466919997836,0.035285930421993725,0.009607228915634017,0.00942407371474463,0.004035822960187563,0.022188484168256473,0.002607626965334438,0.9111461285172451,0.9120828934209941,0.8568649078306928,1.0151579568440032,0.03043854370270148,2073,632,1233,12.33852617453562,10,56.07332468032837,0,4,0,0,0,0,0,0
0.9120187947745594,0.9130186476483859,0.8549105387494595,1.0429569556052927,0.030292154394025262,0.8154227172167257,0.8149980976221707,0.678905544238942,0.8706466919997836,0.03526133123438708,0.009659607755783374,0.009465657773262234,0.004043676408178154,0.022909704218557037,0.0026527057627994174,0.9120187947745594,0.9130186476483859,0.8549105387494595,1.0429569556052927,0.030292154394025262,2093,633,1251,12.401466110159808,10,56.95763897895813,0,10,0,0,0,0,0,0
0.9129544569971576,0.9137005557978547,0.8606319143876192,1.0232360169815657,0.030085663761447314,0.815978683808197,0.8158553837980497,0.678905544238942,0.8706466919997836,0.03467660851720315,0.00969757731889606,0.009501379655175432,0.004054244544387631,0.02180065657353969,0.0026747365389767227,0.9129544569971576,0.9137005557978547,0.8606319143876192,1.0232360169815657,0.030085663761447314,2107,633,1264,12.450575562689624,10,57.317249059677124,0,4,1,0,0,0,0,0
0.9136617068353163,0.9144666930849101,0.8579195179060827,1.0171781948316296,0.02968802113129196,0.8162238767489151,0.8160961072573955,0.6818752149430044,0.8706466919997836,0.03431908298639614,0.009743783008640126,0.009534041464862128,0.004107792999272664,0.02101589811867549,0.002677674256166758,0.9136617068353163,0.9144666930849101,0.8579195179060827,1.0171781948316296,0.02968802113129196,2124,636,1275,12.499218434718564,10,57.704591035842896,0,7,0,0,0,0,0,0
0.9141315415010838,0.9146933817481939,0.8623805072215158,1.0136692012169592,0.029156138460956684,0.8163584721925176,0.816341396186704,0.6793592488223348,0.8706466919997836,0.034255479369924485,0.009777306930856626,0.00954860868555557,0.004115835942889667,0.020866353892715295,0.0026779937847435523,0.9141315415010838,0.9146933817481939,0.8623805072215158,1.0136692012169592,0.029156138460956684,2141,637,1283,12.542456754323073,10,58.15747880935669,0,7,0,0,0,0,0,0
