smiles,n_success_mut,n_failures_mut,qed,total,obj_computation_time,history_data
CO[SH](O)Br,0,0,0.5677988862315148,0.5677988862315148,0.0017442703247070312,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-10
C[SH](O)Br,0,0,0.49336029806242987,0.49336029806242987,0.0016987323760986328,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-8|RmA-3
FS(Br)(Br)Br,0,0,0.6393139160480438,0.6393139160480438,0.0018558502197265625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-35
Cl[SH](Br)PBr,0,0,0.5422402057313502,0.5422402057313502,0.0018413066864013672,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-4
SOSBr,0,0,0.46344237182231107,0.46344237182231107,0.001779317855834961,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|RmA-1_Sub-29
C[SH](Cl)Br,0,0,0.5195635518139102,0.5195635518139102,0.0017919540405273438,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-0_Sub-16
FN(Br)OBr,0,0,0.48095602892393335,0.48095602892393335,0.001744985580444336,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-17
FO[SH](F)Br,0,0,0.5871843694146758,0.5871843694146758,0.0016622543334960938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-27
O[SH](Br)OF,0,0,0.5773075813626631,0.5773075813626631,0.00170135498046875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|MoveFG-40_Sub-26
CSOBr,0,0,0.5151522526891985,0.5151522526891985,0.00157928466796875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|RmA-1
CO[SH](C)Br,0,0,0.5699472028384267,0.5699472028384267,0.0017304420471191406,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-8
CS(O)(Cl)Br,0,0,0.605237913402764,0.605237913402764,0.0019180774688720703,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-8|Sub-6
Cl[SH](Br)SBr,0,0,0.5566956895794686,0.5566956895794686,0.0018622875213623047,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-14_Sub-37
NS(Br)(Br)Br,20,48,0.7281090229808137,0.7281090229808137,0.0018906593322753906,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33
C[SH](Cl)OBr,0,0,0.6060793875758924,0.6060793875758924,0.001916646957397461,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-24
ClP[SH](Br)Br,0,0,0.5422402057313502,0.5422402057313502,0.0018987655639648438,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-4
OS(O)(Cl)Br,0,0,0.6014124349385838,0.6014124349385838,0.0018703937530517578,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-26
FC[SH](Br)Br,0,0,0.6521160847645576,0.6521160847645576,0.0020456314086914062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-32
FP(Br)OBr,0,0,0.6240067458164857,0.6240067458164857,0.0019521713256835938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-20
